job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,skills,salary_max,company_size_num,company_size_group,skills_clean,skill_count,salary_max_new
data scientist,senior,hybrid,company_052,Greater São Paulo Area . Hybrid,22 days ago,"San Francisco, CA, US",Technology,Public,"26,910",€53.05B,"['sql', 'r', 'python']",50222.0,26910.0,large,sql|r|python,3,65288.600000000006
data scientist,midlevel,on-site,company_230,"Mettawa, IL",6 days ago,"North Chicago, IL, US",Healthcare,Public,"49,360",€245.39B,[],137003.0,49360.0,large,,0,178103.9
data scientist,senior,on-site,company_231,"South San Francisco, CA . On-site",25 days ago,"Kenilworth, NJ, US",Healthcare,Public,"78,750",€231.03B,"['machine learning', 'r', 'python']",124219.0,78750.0,large,machine learning|r|python,3,161484.7
data scientist,senior,remote,company_233,United States,5 days ago,"Reston, VA, US",Technology,Public,"27,450",Public,"['machine learning', 'r', 'python']",172785.0,27450.0,large,machine learning|r|python,3,224620.5
data scientist,lead,on-site,company_235,"San Antonio, TX",15 days ago,"San Antonio, TX, US",Finance,Private,"33,030",Private,"['spark', 'r', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']",137008.0,33030.0,large,spark|r|python|sql|machine learning|hadoop|deep learning,7,178110.4
data scientist,senior,remote,company_236,United States . Fully Remote,a day ago,"Miami, FL, US",Technology,Private,30,Private,"['sql', 'machine learning', 'tableau', 'python']",155268.0,30.0,small,sql|machine learning|tableau|python,4,155268.0
data scientist,senior,,company_041,"Mississauga, Ontario, Canada",5 days ago,"BS, CH",Healthcare,Public,"93,560",€247.18B,"['gcp', 'git', 'r']",74130.0,93560.0,large,gcp|git|r,3,96369.0
data scientist,senior,hybrid,company_241,"Manchester, England, United Kingdom . Hybrid",2 months ago,"London, GB",Technology,Private,180,Private,"['pytorch', 'aws', 'scikit-learn', 'scipy', 'machine learning', 'gcp', 'azure', 'tensorflow']",105039.0,180.0,small,pytorch|aws|scikit-learn|scipy|machine learning|gcp|azure|tensorflow,8,105039.0
data scientist,,on-site,company_243,"Bowie, MD . On-site",8 days ago,"Bowie, MD, US",Technology,Public,"2,820",Public,[],110282.0,2820.0,medium,,0,121310.20000000001
data scientist,senior,on-site,company_244,"Plano, TX . On-site",15 days ago,"New York, NY, US",Finance,Public,"290,800",€350.17B,"['pytorch', 'machine learning', 'tensorflow', 'python']",196371.0,290800.0,large,pytorch|machine learning|tensorflow|python,4,255282.30000000002
data scientist,midlevel,,company_246,"Arlington, VA",8 days ago,"New York, NY, US",Finance,Private,"23,320",Private,"['spark', 'python', 'docker', 'java', 'sql', 'machine learning', 'kubernetes', 'hadoop', 'deep learning']",173540.0,23320.0,large,spark|python|docker|java|sql|machine learning|kubernetes|hadoop|deep learning,9,225602.0
data scientist,lead,,company_250,"New York, NY",4 days ago,"Paris, FR",Healthcare,Private,"76,020",Private,"['powerbi', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'tensorflow', 'tableau']",238990.0,76020.0,large,powerbi|r|python|scikit-learn|sql|machine learning|tensorflow|tableau,8,310687.0
data scientist,lead,hybrid,company_252,"San Francisco, CA . Hybrid",5 days ago,"San Francisco, CA, US",Healthcare,Private,500,€1.72B,[],258704.0,500.0,small,,0,258704.0
data scientist,senior,,company_254,"Chicago, IL",9 days ago,"South Bend, IN, US",Healthcare,Public,"2,520",Public,"['powerbi', 'r', 'python', 'sql', 'database', 'hadoop', 'tableau']",86768.0,2520.0,medium,powerbi|r|python|sql|database|hadoop|tableau,7,95444.8
data scientist,,on-site,company_255,"Charlotte, NC . On-site",8 days ago,"Fort Mill, SC, US",Technology,Private,"3,760",€913.33M,[],137005.0,3760.0,medium,,0,150705.5
data scientist,senior,on-site,company_256,"San Francisco, CA . On-site",4 days ago,"San Francisco, CA, US",Technology,Private,150,€4.10B,"['sql', 'machine learning', 'r', 'python']",155274.0,150.0,small,sql|machine learning|r|python,4,155274.0
data scientist,senior,hybrid,company_257,"Foster City, CA . Hybrid",6 days ago,"Foster City, CA, US",Finance,Public,"21,050",€383.10B,"['pytorch', 'spark', 'r', 'python', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']",192988.0,21050.0,large,pytorch|spark|r|python|scikit-learn|machine learning|deep learning|tensorflow,8,250884.4
machine learning engineer,senior,hybrid,company_007,"Vancouver, British Columbia, Canada . Hybrid",a month ago,"Redwood City, CA, US",Technology,Public,"25,940",€33.50B,"['pytorch', 'machine learning', 'tensorflow', 'python']",63938.0,25940.0,large,pytorch|machine learning|tensorflow|python,4,83119.40000000001
data scientist,senior,on-site,company_261,"Alameda, CA",7 days ago,"Lake Bluff, IL, US",Healthcare,Public,"103,540",€162.59B,"['spark', 'r', 'python', 'scala', 'linux', 'java', 'hadoop', 'machine learning']",79187.0,103540.0,large,spark|r|python|scala|linux|java|hadoop|machine learning,8,102943.1
data scientist,senior,,company_183,"Berlin, Berlin, Germany",8 days ago,"Tallinn, EE",Technology,Private,"3,780",Private,"['pandas', 'numpy', 'spark', 'aws', 'scikit-learn', 'python', 'airflow', 'machine learning']",98643.0,3780.0,medium,pandas|numpy|spark|aws|scikit-learn|python|airflow|machine learning,8,108507.3
data scientist,senior,,company_268,"Singapore, Singapore",7 days ago,"Singapore, SG",Finance,Public,"30,870",Public,"['pytorch', 'git', 'python', 'machine learning', 'tensorflow']",67044.0,30870.0,large,pytorch|git|python|machine learning|tensorflow,5,87157.2
data scientist,senior,,company_269,"Boston, MA . Newark, DE . Tampa, FL . Kennesaw, GA . Plano, TX + 8 More",a month ago,"Charlotte, NC, US",Finance,Public,"274,280",€277.07B,"['python', 'java', 'sql', 'hadoop', 'machine learning']",224869.0,274280.0,large,python|java|sql|hadoop|machine learning,5,292329.7
data scientist,lead,,company_270,"New York, NY",2 months ago,"Woonsocket, RI, US",Healthcare,Public,"300,070",€121.12B,"['sql', 'python']",263408.0,300070.0,large,sql|python,2,342430.4
data scientist,midlevel,on-site,company_231,"San Diego, CA . On-site",5 days ago,"Kenilworth, NJ, US",Healthcare,Public,"78,720",€231.13B,"['aws', 'git', 'r', 'python', 'java', 'machine learning', 'database', 'azure', 'matplotlib']",181846.0,78720.0,large,aws|git|r|python|java|machine learning|database|azure|matplotlib,9,236399.80000000002
data scientist,senior,on-site,company_273,"Redmond, WA",a month ago,"Menlo Park, CA, US",Technology,Public,"94,540",€230.42B,"['sql', 'machine learning', 'r', 'python']",255734.0,94540.0,large,sql|machine learning|r|python,4,332454.2
data scientist,lead,hybrid,company_276,Hybrid,a month ago,"Atlanta, GA, US",Technology,Private,360,€3.09B,[],294100.0,360.0,small,,0,294100.0
data scientist,,on-site,company_279,"San Francisco, California . On-site",8 days ago,"San Francisco, CA, US",Technology,Private,500,Private,[],155273.0,500.0,small,,0,155273.0
machine learning engineer,senior,,company_106,"Pune, Maharashtra, India",2 days ago,"København, DK",Logistics,Private,"38,130",€34.32B,"['spark', 'aws', 'powerbi', 'python', 'docker', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure']",26760.0,38130.0,large,spark|aws|powerbi|python|docker|sql|machine learning|gcp|kubernetes|deep learning|azure,11,34788.0
data scientist,midlevel,remote,company_280,"Annapolis Junction, MD . Annapolis, MD . Fully Remote",a month ago,"Annapolis, MD, US",Technology,Private,60,Private,"['linux', 'machine learning', 'python']",182666.0,60.0,small,linux|machine learning|python,3,182666.0
data scientist,senior,remote,company_282,"Rosemont, IL",5 days ago,"Rosemont, IL, US",Healthcare,Public,"28,070",Public,"['git', 'r', 'python', 'bash', 'sql', 'machine learning', 'deep learning']",109601.0,28070.0,large,git|r|python|bash|sql|machine learning|deep learning,7,142481.30000000002
data scientist,lead,hybrid,company_115,"New York, NY . Hybrid",a month ago,"Frankfurt am Main, HE, DE",Finance,Public,"68,430",Public,"['pandas', 'numpy', 'scikit-learn', 'python', 'sql', 'hadoop']",137002.0,68430.0,large,pandas|numpy|scikit-learn|python|sql|hadoop,6,178102.6
data scientist,senior,,company_207,"Hyderabad, Telangana, India",10 days ago,"Boise, ID, US",Technology,Public,"40,050",€55.39B,"['pytorch', 'r', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow', 'tableau']",24621.0,40050.0,large,pytorch|r|python|sql|machine learning|deep learning|tensorflow|tableau,8,32007.300000000003
data scientist,junior,,company_047,"Bengaluru, Karnataka, India",a month ago,"Bengaluru, KA, IN",Technology,Public,"222,040",€24.21B,"['deep learning', 'machine learning']",10055.0,222040.0,large,deep learning|machine learning,2,13071.5
data scientist,senior,on-site,company_288,"Chantilly, VA . On-site",a month ago,"Reston, VA, US",Technology,Public,"26,030",€63.09B,"['aws', 'azure']",114171.0,26030.0,large,aws|azure,2,148422.30000000002
data scientist,senior,,company_290,"Pune, Maharashtra, India",8 days ago,"London, GB",Finance,Public,"68,160",€26.63B,"['powerbi', 'aws', 'python', 'sql', 'machine learning', 'tableau']",41758.0,68160.0,large,powerbi|aws|python|sql|machine learning|tableau,6,54285.4
data scientist,senior,,company_291,"Bengaluru, Karnataka, India",5 days ago,"Bengaluru, KA, IN",Technology,Public,"261,060",€70.98B,"['aws', 'r', 'python', 'sql', 'neural network', 'gcp', 'azure']",9583.0,261060.0,large,aws|r|python|sql|neural network|gcp|azure,7,12457.9
data scientist,senior,on-site,company_141,"Orlando, FL",a month ago,"Bethesda, MD, US",Technology,Public,"108,650",€116.88B,['machine learning'],68500.0,108650.0,large,machine learning,1,89050.0
data scientist,senior,remote,company_293,"Bengaluru, Karnataka, India",3 months ago,"Bengaluru, KA, IN",Technology,Private,"15,440",€10.22B,"['spark', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow']",36104.0,15440.0,medium,spark|python|sql|machine learning|deep learning|tensorflow,6,39714.4
data scientist,senior,hybrid,company_295,"Montreal, Quebec, Canada . Hybrid",5 days ago,"Dartmouth, NS, CA",Technology,Private,31,Private,"['pandas', 'numpy', 'pytorch', 'aws', 'scikit-learn', 'python', 'sql', 'machine learning']",55906.0,31.0,small,pandas|numpy|pytorch|aws|scikit-learn|python|sql|machine learning,8,55906.0
data scientist,midlevel,hybrid,company_296,"Lebanon, NH . Hybrid",17 days ago,"Bridgewater, NJ, US",Healthcare,Public,613,Public,"['machine learning', 'python']",108937.0,613.0,small,machine learning|python,2,108937.0
data scientist,midlevel,on-site,company_166,"Veldhoven, North Brabant, Netherlands . On-site",8 days ago,"Veldhoven, NB, NL",Technology,Public,"24,820",€173.56B,['python'],82373.0,24820.0,large,python,1,107084.90000000001
data scientist,senior,remote,company_298,United States,15 days ago,"Draper, UT, US",Healthcare,Public,"1,020",Public,"['sql', 'azure', 'r', 'python']",136089.0,1020.0,medium,sql|azure|r|python,4,149697.90000000002
data scientist,senior,,company_303,"New York, NY",22 days ago,"Irving, TX, US",Technology,Public,"11,060",Public,"['aws', 'git', 'python', 'sql', 'gcp', 'machine learning']",118741.0,11060.0,medium,aws|git|python|sql|gcp|machine learning,6,130615.1
data scientist,senior,on-site,company_034,"Annapolis Junction, MD",a month ago,"Baltimore, MD, US",Technology,Private,45,Private,"['sql', 'machine learning', 'r', 'python']",210980.0,45.0,small,sql|machine learning|r|python,4,210980.0
data scientist,senior,,company_305,"Budapest, Budapest, Hungary",a month ago,"New York, NY, US",Finance,Public,"88,990",€132.46B,"['machine learning', 'python']",27403.0,88990.0,large,machine learning|python,2,35623.9
data scientist,midlevel,remote,company_306,"Fort Meade, MD . Fort Meade, Maryland, Birleşik Devletler . Fully Remote",3 months ago,"Fulton, MD, US",Technology,Private,90,Private,"['sql', 'machine learning', 'r', 'python']",178103.0,90.0,small,sql|machine learning|r|python,4,178103.0
data scientist,senior,on-site,company_308,"Mountain View, CA",15 days ago,"Redmond, WA, US",Technology,Public,"182,338",€1.73T,"['sql', 'python']",277840.0,182338.0,large,sql|python,2,361192.0
data scientist,senior,,company_309,"Bengaluru, Karnataka, India",19 days ago,"New York, NY, US",Technology,Private,"3,540",Private,"['pytorch', 'aws', 'git', 'python', 'docker', 'gcp', 'azure', 'tensorflow']",19234.0,3540.0,medium,pytorch|aws|git|python|docker|gcp|azure|tensorflow,8,21157.4
data scientist,lead,on-site,company_310,Antwerp Metropolitan Area,2 days ago,"Arlington, VA, US",Technology,Public,"20,070",Public,"['powerbi', 'tableau']",90697.0,20070.0,large,powerbi|tableau,2,117906.1
machine learning engineer,,on-site,company_312,"San Francisco, CA . Seattle, WA . New York, NY . On-site",13 days ago,"Montreal, QC, CA",Technology,Private,31,Private,[],296838.0,31.0,small,,0,296838.0
data scientist,senior,on-site,company_315,United States,9 days ago,"Austin, TX, US",Technology,Public,"212,610",€188.01B,"['pytorch', 'aws', 'r', 'python', 'docker', 'machine learning', 'kubernetes', 'deep learning', 'tensorflow']",204046.0,212610.0,large,pytorch|aws|r|python|docker|machine learning|kubernetes|deep learning|tensorflow,9,265259.8
data scientist,senior,on-site,company_316,"Dublin, County Dublin, Ireland",22 days ago,"Eden Prairie, MN, US",Healthcare,Public,"37,990",Public,"['sql', 'azure', 'python']",52987.0,37990.0,large,sql|azure|python,3,68883.1
data scientist,lead,,company_251,"Alpharetta, GA",15 days ago,"Roseland, NJ, US",Technology,Public,"65,120",Public,"['spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'hadoop', 'azure', 'tensorflow', 'tableau']",115086.0,65120.0,large,spark|aws|r|python|scala|java|sql|machine learning|hadoop|azure|tensorflow|tableau,12,149611.80000000002
data scientist,senior,remote,company_318,United States,a month ago,"Dallas, TX, US",Technology,Public,"55,070",€14.86B,['machine learning'],100467.0,55070.0,large,machine learning,1,130607.1
machine learning engineer,senior,hybrid,company_008,"San Jose, CA . Hybrid",15 days ago,"San Jose, CA, US",Technology,Public,"34,690",€81.56B,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'java', 'sql', 'machine learning', 'tensorflow']",216003.0,34690.0,large,pandas|numpy|pytorch|spark|aws|scikit-learn|python|java|sql|machine learning|tensorflow,11,280803.9
data scientist,senior,on-site,company_324,United States . On-site,8 days ago,"Palo Alto, CA, US",Technology,Private,"2,540",€3.95B,"['sql', 'machine learning', 'r', 'python']",150703.0,2540.0,medium,sql|machine learning|r|python,4,165773.30000000002
machine learning engineer,senior,,company_326,,2 years ago,"Mumbai, MH, IN",Technology,Private,910,€7.41B,[],44207.0,910.0,small,,0,44207.0
data scientist,senior,remote,company_328,"Riverwoods, IL",10 days ago,"Riverwoods, IL, US",Technology,Public,"14,460",€26.53B,"['sql', 'tableau']",166226.0,14460.0,medium,sql|tableau,2,182848.6
data scientist,lead,on-site,company_336,"South San Francisco, CA",6 days ago,"South San Francisco, CA, US",Technology,Private,"14,040",Private,['machine learning'],195911.0,14040.0,medium,machine learning,1,215502.1
data scientist,midlevel,remote,company_337,"Tallahassee, FL . Arlington, VA . Fully Remote",25 days ago,"Fairfax, VA, US",Finance,Public,"7,290",Public,"['r', 'python', 'sql', 'machine learning', 'database', 'deep learning']",223067.0,7290.0,medium,r|python|sql|machine learning|database|deep learning,6,245373.7
data scientist,senior,remote,company_339,Fully Remote,a month ago,"Chicago, IL, US",Technology,Private,960,€3.04B,[],226054.0,960.0,small,,0,226054.0
data scientist,senior,hybrid,company_340,"San Jose, CA . Hybrid",2 months ago,"New York, NY, US",Technology,Private,750,Private,"['sql', 'machine learning', 'r', 'python']",194405.0,750.0,small,sql|machine learning|r|python,4,194405.0
data scientist,,on-site,company_341,On-site,13 days ago,"San Francisco, CA, US",Technology,Private,600,€13.85B,[],143851.0,600.0,small,,0,143851.0
data scientist,senior,,company_343,"Edinburgh, Scotland, United Kingdom",a day ago,"Edinburgh, GB",Finance,Public,"60,010",€24.78B,"['machine learning', 'python']",59677.0,60010.0,large,machine learning|python,2,77580.1
data scientist,senior,on-site,company_201,"Milwaukee, WI",8 days ago,"Deerfield, IL, US",Healthcare,Public,"48,050",€25.16B,"['spark', 'python', 'scala', 'machine learning', 'database', 'azure', 'tableau']",140660.0,48050.0,large,spark|python|scala|machine learning|database|azure|tableau,7,182858.0
